joint_0_right_waist,joint_1_right_shoulder,joint_2_right_elbow,joint_3_right_forearm_roll,joint_4_right_wrist_angle,joint_5_right_wrist_rotate,joint_6_left_waist,joint_7_left_shoulder,joint_8_left_elbow,joint_9_left_forearm_roll,joint_10_left_wrist_angle,joint_11_left_wrist_rotate,timestamp
80.21328639036612,40.847540913142545,66.46015379277188,-45.397112057116885,-17.67810052859074,0.46201783233903637,-89.54507497852552,-46.106857168680094,-97.00310082919056,10.683548819415673,34.157379562641204,99.19823785202918,1763551098.8381612
80.21307976506507,40.84767517040976,66.46025465547265,-45.39685020237345,-17.67790951466194,0.46191493177917103,-89.53560478137459,-46.01894220473291,-97.2092569314876,10.685535698526667,34.24680948492664,99.22852335641906,1763551099.045182
80.21217491904359,40.84646478485951,66.46038098652188,-45.396121896422976,-17.674040564035888,0.46056960947946146,-89.54782946059844,-46.05514899889809,-97.1234236938921,10.679801732522034,34.2233442400608,99.15860566218238,1763551099.3242216
80.21244150206664,40.846599652731314,66.46043989428068,-45.39602316473566,-17.6749150912416,0.46057147844280033,-89.5522813098349,-46.10131576641408,-97.02832800508111,10.695988292717821,34.18530361437972,99.12720893435694,1763551099.5133553
80.21220287545552,40.84635912299846,66.45978084620927,-45.3960876185991,-17.674697967590497,0.4604206227086644,-89.55856206407049,-46.18147072494164,-96.82650547134949,10.744868473863477,34.11087806989014,99.09281441014502,1763551099.7145224
80.21229289635285,40.84664493647381,66.46015795654068,-45.39565996389281,-17.674295244716273,0.4604272522672174,-89.57711862322573,-46.25884683235102,-96.72934863917808,10.743707236240688,34.06840841321997,99.0610266814677,1763551099.893576
80.21223208320222,40.8466209898135,66.4603113728454,-45.39573267003862,-17.67484808706311,0.4600538901180024,-89.5692420957271,-46.31909589981683,-96.61006112588751,10.787389795732471,34.003475339740156,99.02328906301553,1763551100.0739794
80.21190849434028,40.84654622957069,66.45963913488168,-45.395558768741964,-17.675196359167362,0.46023642913399093,-89.57931281838218,-46.379962514607925,-96.48398638311407,10.856081526588378,33.950279034744185,98.96866683531252,1763551100.2645333
80.2119969064549,40.846224345263145,66.4602991085146,-45.3956792007014,-17.6747477759175,0.46042026654268714,-89.58036999348842,-46.43647207337767,-96.40420452599346,10.901662859587683,33.918718293121586,98.93637132292017,1763551100.4346373
80.21196346354861,40.846065565744055,66.45953582837379,-45.39542105578878,-17.675049488026744,0.4602574418583639,-89.58432808469145,-46.48511000484903,-96.35143733812839,10.900933015716348,33.888655361012574,98.93130149303377,1763551100.6026878
80.21203856179656,40.846247717186515,66.45989140885113,-45.3954797126076,-17.675078362041436,0.46051106611242887,-89.59226153884877,-46.527391209332585,-96.33266255426554,10.902853839662281,33.87487901784213,98.91564137920439,1763551100.7542753
80.2121110568494,40.84674986164603,66.46025632629328,-45.39556287009895,-17.6750514908461,0.46046870938872925,-89.59939014969697,-46.5323411107862,-96.43567390726241,10.868480923987208,33.928016514127876,98.93772233311005,1763551100.9386437
80.21183628387838,40.84620845389358,66.46029611924155,-45.39520474873417,-17.674958464117303,0.46072481622862055,-89.60418673275437,-46.525951405333224,-96.55741976951938,10.855115794306144,34.00397380397925,98.9743257534389,1763551101.1333115
80.21211824255674,40.846606993580245,66.46053297859001,-45.395308406921245,-17.67517868931814,0.4607243820778913,-89.60059896930275,-46.41097914458436,-96.95774996015503,10.767434277171434,34.2844370242028,99.05871615469452,1763551101.3680286
80.21194409085426,40.84627035712149,66.45993694262556,-45.39531289798834,-17.674647881723242,0.4605857469817177,-89.5836930341376,-46.14069266100589,-97.79762794894933,10.665648812468696,34.777063542159595,99.18588271436548,1763551101.659757
80.21191827555111,40.846272060393936,66.46072762425803,-45.39512723456133,-17.675207969708175,0.4602659146346048,-89.5923178565675,-46.05343058758409,-98.02802462078088,10.648360627753958,34.934623688813154,99.23062902924714,1763551101.8731315
80.21199116800568,40.846262275337295,66.46069083853,-45.39485283581029,-17.674867953197975,0.46044148715518013,-89.57893272913887,-45.66502016292026,-98.92408845062519,10.543211701992318,35.46606573664937,99.37581156295272,1763551102.1643178
